graph_nr,metric_name,_metric_value,save_name,node
0.0,density,0.6,sequential_ollama/gemma4:e4b_w_reason,
0.0,avg_clustering_coef,0.3333333333333333,sequential_ollama/gemma4:e4b_w_reason,
0.0,prop_nodes_lcc,1.0,sequential_ollama/gemma4:e4b_w_reason,
0.0,radius,1.2426698691192237,sequential_ollama/gemma4:e4b_w_reason,
0.0,diameter,1.2426698691192237,sequential_ollama/gemma4:e4b_w_reason,
0.0,avg_shortest_path,0.8698689083834565,sequential_ollama/gemma4:e4b_w_reason,
0.0,modularity,0.11111111111111113,sequential_ollama/gemma4:e4b_w_reason,
0.0,degree_centrality,0.75,sequential_ollama/gemma4:e4b_w_reason,2
0.0,degree_centrality,0.75,sequential_ollama/gemma4:e4b_w_reason,1
0.0,degree_centrality,0.5,sequential_ollama/gemma4:e4b_w_reason,3
0.0,degree_centrality,0.5,sequential_ollama/gemma4:e4b_w_reason,0
0.0,degree_centrality,0.5,sequential_ollama/gemma4:e4b_w_reason,4
0.0,betweenness_centrality,0.25,sequential_ollama/gemma4:e4b_w_reason,2
0.0,betweenness_centrality,0.25,sequential_ollama/gemma4:e4b_w_reason,1
0.0,betweenness_centrality,0.0,sequential_ollama/gemma4:e4b_w_reason,3
0.0,betweenness_centrality,0.08333333333333333,sequential_ollama/gemma4:e4b_w_reason,0
0.0,betweenness_centrality,0.08333333333333333,sequential_ollama/gemma4:e4b_w_reason,4
0.0,closeness_centrality,0.8,sequential_ollama/gemma4:e4b_w_reason,2
0.0,closeness_centrality,0.8,sequential_ollama/gemma4:e4b_w_reason,1
0.0,closeness_centrality,0.6666666666666666,sequential_ollama/gemma4:e4b_w_reason,3
0.0,closeness_centrality,0.6666666666666666,sequential_ollama/gemma4:e4b_w_reason,0
0.0,closeness_centrality,0.6666666666666666,sequential_ollama/gemma4:e4b_w_reason,4
